provnum,STATE,overall_rating,survey_rating,quality_rating,staffing_rating,WEIGHTED_ALL_CYCLES_SCORE,SFF
275129,MT,5,3,5,4,74.667,N
275130,MT,2,2,1,5,90,N
275131,MT,2,1,4,4,238.5,N
275132,MT,2,2,2,2,91.333,N
275133,MT,1,1,3,2,164.667,N
275134,MT,1,2,1,3,74.667,N
275135,MT,2,1,2,4,126.667,N
275136,MT,5,5,5,5,6.667,N
275140,MT,5,3,5,4,49.333,N
275144,MT,1,1,1,5,324.667,N
275147,MT,5,4,3,5,45.333,N
275148,MT,5,4,5,2,42.667,N
275153,MT,2,1,4,5,224.167,N
275155,MT,5,5,3,3,28,N
27A052,MT,5,4,4,5,34,N
285002,NE,5,5,3,4,4,N
285004,NE,4,3,2,5,30,N
285019,NE,5,4,3,5,22,N
285036,NE,3,4,1,,18.667,N
285049,NE,4,3,3,4,26.667,N
285054,NE,2,2,4,3,64,N
285055,NE,4,3,4,4,26.667,N
285057,NE,3,2,3,5,40.667,N
285058,NE,2,1,4,4,88.667,N
285059,NE,5,4,5,5,16.667,N
285062,NE,5,4,5,4,20.667,N
285063,NE,4,3,4,4,40,N
285065,NE,4,4,4,4,13.333,N
285066,NE,4,4,2,4,24,N
285067,NE,5,4,5,3,21.333,N
285071,NE,5,4,3,5,22.667,N
285072,NE,3,2,2,4,58.667,N
285073,NE,3,2,5,3,48.667,N
285074,NE,5,4,5,3,20,N
285076,NE,3,3,2,2,32.667,N
285078,NE,1,1,4,2,88,N
285080,NE,2,1,2,4,74.667,N
285081,NE,5,5,2,,9.333,N
285082,NE,2,2,2,2,41.333,N
285083,NE,3,2,4,4,48.667,N
285084,NE,4,4,1,5,18.667,N
285085,NE,4,3,2,4,30,N
285087,NE,4,4,2,4,14.667,N
285088,NE,5,5,4,3,11.333,N
285089,NE,5,4,5,5,22.667,N
285091,NE,1,1,3,3,133.333,N
285092,NE,4,4,2,2,20,N
285093,NE,2,3,1,3,29.333,N
285094,NE,1,1,2,,121.333,N
285095,NE,1,1,1,2,143.333,N
285096,NE,2,2,2,2,60.667,N
285097,NE,1,1,1,2,124,N
285098,NE,2,1,3,4,75.333,N
285101,NE,4,3,4,4,36.667,N
285102,NE,4,3,5,3,38,N
285103,NE,1,1,3,1,90,N
285104,NE,1,1,2,2,89,N
285105,NE,2,2,2,3,58.667,N
285106,NE,1,2,1,3,48,N
285107,NE,1,2,1,3,46,N
285108,NE,1,1,2,3,80,N
285109,NE,1,1,2,2,158,N
285110,NE,3,3,3,2,34,N
285111,NE,3,3,2,3,33.333,N
285112,NE,2,2,4,3,44,N
285113,NE,1,1,2,2,165.667,N
285114,NE,2,2,3,3,63.333,N
285115,NE,2,2,3,2,47.333,N
285116,NE,5,4,5,3,20,N
285117,NE,2,2,4,3,54.667,N
285118,NE,3,4,1,2,14,N
285119,NE,5,3,5,4,26,N
285120,NE,2,1,2,4,75.333,N
285124,NE,2,2,5,1,55.333,N
285126,NE,4,2,5,4,42,N
285127,NE,5,3,5,4,32.667,N
285130,NE,5,4,5,3,17.333,N
285131,NE,5,5,4,3,4.667,N
285132,NE,2,3,1,3,32,N
285133,NE,2,1,3,5,70,N
285134,NE,5,4,5,3,18,N
285135,NE,2,2,4,3,63.333,N
285137,NE,2,1,5,3,115.333,N
285138,NE,5,4,5,4,12.667,N
285139,NE,2,1,3,4,102.667,N
285140,NE,2,1,5,2,69.333,N
285141,NE,2,2,2,3,59.333,N
285143,NE,3,4,1,4,19.333,N
285144,NE,4,3,2,4,26,N
285146,NE,1,1,4,3,64.5,N
285147,NE,5,5,2,3,2,N
285148,NE,2,1,4,4,117,N
285149,NE,4,3,2,5,30,N
285150,NE,3,2,3,4,62.667,N
285151,NE,4,3,5,3,24.667,N
285152,NE,5,4,5,4,15.333,N
285156,NE,2,2,2,3,54,N
285157,NE,5,3,5,4,31.333,N
285158,NE,1,1,3,3,80,N
285159,NE,1,1,1,4,82.667,N
285160,NE,4,4,3,4,13.333,N
285161,NE,1,2,1,3,49.333,N
285163,NE,4,3,4,4,38,N
285164,NE,4,3,2,4,39.333,N
285165,NE,1,1,4,2,90.667,N
285166,NE,1,1,2,3,64,N
285167,NE,5,5,3,,0,N
285170,NE,2,1,3,4,91,N
285172,NE,4,4,4,3,15.333,N
285173,NE,2,2,4,3,54,N
285174,NE,2,1,3,4,120.667,Y
285175,NE,4,3,5,3,27.333,N
285176,NE,1,2,1,3,44.667,N
285177,NE,2,1,5,5,74.667,N
285178,NE,3,3,1,4,40,N
285180,NE,4,3,4,4,34,N
285183,NE,3,3,2,2,30.667,N
285185,NE,4,2,5,4,39.333,N
285186,NE,3,3,1,4,30.667,N
285187,NE,4,3,4,4,35.333,N
285189,NE,3,3,2,3,32,N
285190,NE,4,3,3,4,24.667,N
285191,NE,4,4,4,4,17.333,N
285192,NE,3,2,4,4,66,N
285193,NE,3,2,4,4,41.333,N
285195,NE,4,3,2,4,31.333,N
285196,NE,4,3,2,4,38.667,N
285197,NE,5,5,5,4,8,N
285198,NE,3,2,4,4,46.667,N
285200,NE,3,2,4,4,58.667,N
285201,NE,4,3,5,3,38,N
285202,NE,4,2,5,4,43.333,N
285203,NE,3,3,4,2,27.333,N
285204,NE,5,4,5,4,16,N
285206,NE,4,4,4,4,16.667,N
285207,NE,5,5,3,4,7.333,N
285208,NE,5,3,5,4,26,N
285209,NE,5,4,3,5,10,N
285210,NE,2,2,2,3,46.667,N
285212,NE,2,2,1,4,58,N
285213,NE,2,1,3,4,83.667,N
285215,NE,4,3,2,5,39.333,N
285216,NE,3,3,4,3,33.333,N
285218,NE,1,1,3,2,75.667,N
285219,NE,5,5,5,5,2,N
285220,NE,1,1,1,3,91.333,N
285221,NE,2,2,3,3,55.667,N
285222,NE,5,5,4,5,10.667,N
285224,NE,2,1,5,4,66.667,N
285225,NE,5,3,5,4,28,N
285226,NE,5,5,5,4,5.333,N
285228,NE,5,4,5,5,16,N
285229,NE,3,3,2,3,38,N
285230,NE,5,5,5,4,2,N
285231,NE,4,4,2,4,16.667,N
285232,NE,1,2,1,3,42,N
285235,NE,5,4,5,4,17.333,N
285237,NE,1,2,2,1,57.333,N
285238,NE,2,1,2,4,68,N
285239,NE,3,3,4,3,32.667,N
285240,NE,2,2,4,3,62.667,N
285241,NE,1,2,1,3,48.667,N
285242,NE,5,5,3,4,10.667,N
285243,NE,5,4,5,4,16,N
285245,NE,4,4,2,4,22,N
285246,NE,3,2,3,4,45.333,N
285247,NE,3,3,3,3,37.333,N
285248,NE,4,3,3,4,24.667,N
285249,NE,5,4,5,4,14.667,N
285250,NE,4,3,2,5,29.333,N
285252,NE,4,3,3,4,36,N
285253,NE,1,1,1,4,78.667,N
285254,NE,3,2,2,4,48.667,N
285256,NE,3,2,4,4,60,N
285257,NE,4,4,4,4,24,N
285258,NE,4,2,5,4,50,N
285259,NE,4,4,2,4,17.333,N
285260,NE,1,1,4,2,144.667,N
285261,NE,4,4,3,4,16,N
285262,NE,5,4,5,4,18,N
285263,NE,2,2,1,4,38.333,N
285265,NE,2,2,3,2,51.333,N
285266,NE,5,4,5,5,17.333,N
285267,NE,4,4,4,3,18,N
285268,NE,5,3,5,5,36,N
285269,NE,2,1,4,4,124.667,N
285270,NE,3,2,2,4,60,N
285271,NE,1,1,1,3,159.167,N
285272,NE,3,4,1,4,16.667,N
285273,NE,5,4,2,5,13.333,N
285274,NE,2,2,4,3,43.333,N
285275,NE,4,4,3,4,12,N
285276,NE,5,4,4,5,10.667,N
285277,NE,5,3,5,5,30,N
285278,NE,5,5,5,5,7.333,N
285279,NE,5,4,3,5,20,N
285280,NE,5,3,5,5,38.667,N
285281,NE,4,3,2,4,27.333,N
285282,NE,5,4,5,5,12,N
285283,NE,3,2,4,5,40,N
285284,NE,5,4,5,4,23.333,N
285285,NE,3,3,1,4,26.667,N
285286,NE,5,5,3,3,9.333,N
285287,NE,1,1,2,3,134.667,N
285288,NE,5,5,4,5,11.333,N
285289,NE,5,5,5,5,9.333,N
285290,NE,2,1,4,4,89.333,N
285291,NE,4,5,1,4,2.4,N
285292,NE,5,5,2,3,12,N
285293,NE,3,2,5,,40.8,N
285294,NE,5,4,5,4,23.2,N
285295,NE,,,,,0,N
285296,NE,,,,,0,N
28A056,NE,4,2,5,4,50,N
28A060,NE,4,4,4,,20,N
28A065,NE,3,4,1,4,18.667,N
2.8E+174,NE,3,2,4,5,50.5,N
2.8E+176,NE,1,2,1,3,44,N
2.8E+181,NE,3,2,2,4,54,N
2.8E+192,NE,5,5,5,5,0.667,N
2.8E+196,NE,3,3,1,5,27.333,N
2.8E+200,NE,2,2,1,4,54.667,N
2.8E+258,NE,3,2,2,5,54,N
2.8E+272,NE,4,4,4,3,24,N
2.8E+279,NE,4,4,2,4,18.667,N
2.8E+280,NE,5,3,5,4,34.667,N
2.8E+296,NE,2,1,3,5,91.333,N
2.8E+298,NE,2,2,1,5,50.667,N
2.8E+300,NE,,,,,0,N
295000,NV,3,2,2,5,61.333,N
295001,NV,2,1,2,5,75.333,N
295006,NV,1,1,2,2,104,N
295008,NV,4,3,2,4,44,N
295011,NV,2,1,4,5,101.333,N
295017,NV,3,3,3,3,42,N
295020,NV,5,3,5,4,43.333,N
295021,NV,1,2,1,2,55.333,N
295023,NV,3,3,4,3,42.667,N
295024,NV,5,4,5,5,32,N
295026,NV,5,5,3,5,24,N
295029,NV,3,4,1,2,36.5,N
295034,NV,5,5,2,5,20,N
295036,NV,1,1,1,3,91,N
295037,NV,1,2,2,1,63.333,N
295040,NV,2,2,2,3,65.333,N
295041,NV,2,2,2,3,61,N
295043,NV,3,2,4,4,58.667,N
295044,NV,4,4,2,3,32,N
295045,NV,2,1,4,4,78,N
295046,NV,4,3,3,5,49.333,N
295048,NV,5,5,,,14,N
295050,NV,5,5,5,3,24,N
295052,NV,3,3,2,3,38,N
295055,NV,1,2,1,2,58.667,N
295063,NV,5,5,5,5,22.667,N
295066,NV,5,3,5,4,54.667,N
295067,NV,4,3,4,4,50.667,N
295068,NV,5,5,5,4,22,N
295070,NV,3,3,2,3,43.333,N
295071,NV,2,2,2,3,58,N
295072,NV,4,3,4,4,48.667,N
295073,NV,4,4,2,3,28,N
295075,NV,1,1,3,3,114,N
295076,NV,4,4,4,4,35.333,N
295077,NV,3,3,3,2,40.667,N
295078,NV,2,1,3,4,87.333,N
295079,NV,1,1,2,2,72,N
295080,NV,1,3,1,1,50,N
295081,NV,5,4,3,5,32,N
295082,NV,2,2,1,4,56.667,N
295083,NV,1,1,4,2,92,N
295084,NV,5,4,5,5,27.333,N
295085,NV,2,1,2,4,87.333,Y
295086,NV,5,4,2,5,32.667,N
295087,NV,3,3,4,3,39.333,N
295088,NV,5,5,2,3,24,N
295089,NV,3,4,1,4,32.667,N
295090,NV,5,5,5,5,11.333,N
295091,NV,4,4,,,27.333,N
295092,NV,3,2,2,5,66,N
295093,NV,,,,,0,N
295094,NV,,,,,0,N
295095,NV,,,,,0,N
295096,NV,,,,,0,N
2.9E+022,NV,1,1,2,3,158,N
2.9E+038,NV,4,3,5,,46.667,N
305005,NH,3,3,2,2,6.667,N
305009,NH,5,5,5,3,0,N
305016,NH,5,5,5,5,0,N
305018,NH,2,1,5,2,29.333,N
305020,NH,1,1,1,2,62,Y
305022,NH,5,5,3,5,0,N
305024,NH,5,4,5,2,6,N
305026,NH,1,1,2,,37.833,N
305030,NH,4,4,4,4,6.667,N
305037,NH,5,3,5,4,6.667,N
305038,NH,1,2,1,3,16.667,N
305039,NH,1,1,2,2,32.667,N
305040,NH,4,4,3,4,6.667,N
305041,NH,3,3,3,3,8.667,N
305042,NH,5,4,5,,1.333,N
305043,NH,5,4,3,5,3.333,N
305044,NH,4,3,3,5,8,N
305045,NH,2,1,2,4,23.333,N
305046,NH,3,2,3,5,13.333,N
305047,NH,2,1,2,5,16.667,N
305048,NH,4,3,2,4,9.333,N
305049,NH,4,2,5,5,10.667,N
305050,NH,5,5,5,3,1.333,N
305051,NH,1,1,2,3,16.667,N
305052,NH,1,1,2,3,24.667,N
305053,NH,4,3,2,5,9.333,N
305054,NH,5,4,2,5,6,N
305055,NH,4,4,2,3,6.667,N
305056,NH,4,4,4,4,6,N
305057,NH,4,4,4,4,6.667,N
305058,NH,4,3,4,4,8,N
305059,NH,3,3,2,3,7.333,N
305060,NH,1,1,2,3,18.667,N
305061,NH,3,3,4,2,10,N
305062,NH,4,4,3,3,5.333,N
305063,NH,2,1,2,5,59.667,N
305064,NH,3,4,1,4,5.333,N
305065,NH,4,5,1,2,0,N
305066,NH,5,3,5,5,7.333,N
305067,NH,5,4,5,5,2.667,N
305068,NH,2,2,3,3,15.333,N
305069,NH,3,2,2,5,12.667,N
305070,NH,3,3,3,3,9.333,N
305071,NH,3,2,3,4,10.667,N
305072,NH,4,3,4,5,8,N
305074,NH,4,4,4,4,4.667,N
305075,NH,5,5,2,3,0.667,N
305076,NH,2,2,3,3,12,N
305077,NH,3,3,3,3,8,N
305078,NH,3,3,2,3,10.667,N
305079,NH,4,3,5,3,8.667,N
305080,NH,3,2,5,3,10.667,N
305081,NH,4,5,1,2,0.667,N
305082,NH,2,2,1,4,10,N
305083,NH,4,4,2,4,2.667,N
305084,NH,1,1,2,2,20.667,N
305085,NH,4,2,5,4,10,N
305086,NH,2,1,3,4,35.333,N
305087,NH,2,1,5,5,17.333,N
305088,NH,5,4,5,5,4,N
305089,NH,3,2,2,5,11.333,N
305091,NH,4,2,5,4,15.333,N
305092,NH,5,3,5,4,10,N
305093,NH,5,4,5,3,4.667,N
305094,NH,5,3,5,5,7.333,N
305095,NH,1,1,2,3,20.667,N
305096,NH,5,4,2,5,4.667,N
305097,NH,4,2,5,4,14,N
305099,NH,3,2,3,4,15.333,N
305100,NH,3,3,1,4,8,N
305101,NH,5,3,5,4,9.333,N
3E+036,NH,5,4,3,5,2,N
3E+060,NH,4,4,1,5,2.667,N
3E+063,NH,4,5,1,4,0,N
3E+077,NH,5,4,5,5,3.333,N
315001,NJ,4,2,5,4,41.333,N
315002,NJ,4,4,4,4,12,N
315005,NJ,2,1,5,3,57,N
315008,NJ,3,2,5,2,36.667,N
315009,NJ,2,1,4,4,132,N
315010,NJ,5,4,5,3,10.667,N
315013,NJ,3,2,5,3,31.333,N
315014,NJ,5,4,5,3,14.667,N
315015,NJ,3,3,4,3,22.667,N
315017,NJ,2,2,4,3,28.667,N
315019,NJ,4,4,2,4,10,N
315021,NJ,4,3,4,4,22,N
315022,NJ,5,4,5,3,6.667,N
315029,NJ,4,3,3,4,18,N
315032,NJ,1,1,3,3,174.333,Y
315036,NJ,2,2,3,3,35.333,N
315037,NJ,4,3,5,2,18.667,N
315038,NJ,4,3,5,3,26.667,N
315039,NJ,4,2,5,4,28,N
315042,NJ,4,4,4,4,10.667,N
315044,NJ,4,3,4,4,24,N
315047,NJ,3,3,4,2,25.333,N
315050,NJ,2,2,2,2,41.167,N
315053,NJ,1,1,4,3,49.167,N
315054,NJ,2,1,3,4,60,N
315056,NJ,2,1,5,5,64.667,N
315057,NJ,5,5,5,4,2,N
315058,NJ,3,3,3,3,26.667,N
315060,NJ,4,3,5,3,22.667,N
315061,NJ,1,1,1,1,113.5,N
315064,NJ,5,3,5,4,20.667,N
315066,NJ,3,2,5,2,28,N
315068,NJ,1,1,4,2,46.667,N
315069,NJ,4,4,2,2,16,N
315072,NJ,5,5,5,4,4.667,N
315077,NJ,5,3,5,5,17.333,N
315083,NJ,2,1,5,5,82.5,N
315085,NJ,4,3,5,2,22,N
315087,NJ,4,3,5,3,20.667,N
315091,NJ,3,2,5,3,40,N
315092,NJ,3,2,5,2,39.667,N
315094,NJ,4,4,4,2,14,N
315096,NJ,5,4,5,5,16,N
315101,NJ,4,2,5,4,37.333,N
315103,NJ,4,3,2,4,22.667,N
315104,NJ,2,1,5,4,128.167,N
315105,NJ,4,3,4,4,17.333,N
315106,NJ,5,4,5,4,14.667,N
315108,NJ,3,2,5,3,30.667,N
315110,NJ,3,2,4,4,30.667,N
315111,NJ,1,1,3,3,71.667,N
315112,NJ,5,4,5,3,10,N
315113,NJ,2,1,5,3,79.333,N
315115,NJ,2,1,4,4,48.667,N
315119,NJ,5,5,4,3,4.667,N
315120,NJ,3,3,4,3,19.333,N
315122,NJ,1,1,4,3,136.5,N
315124,NJ,1,1,2,2,45.333,N
315125,NJ,1,1,3,3,49.333,N
315126,NJ,2,1,3,4,54,N
315127,NJ,5,4,4,5,15.333,N
315128,NJ,2,1,5,3,53.667,N
315129,NJ,5,4,5,4,14,N
315130,NJ,5,5,5,4,1.333,N
315131,NJ,3,2,5,2,29.333,N
315132,NJ,2,1,4,4,44.667,N
315133,NJ,3,2,4,4,38,N
315134,NJ,5,4,5,2,10.667,N
315135,NJ,3,2,5,2,42,N
315136,NJ,5,4,5,4,8.667,N
315137,NJ,2,2,3,3,36,N
315138,NJ,3,3,3,3,26.667,N
315140,NJ,2,1,5,3,44.333,N
315141,NJ,5,3,5,4,20.667,N
315142,NJ,3,2,5,3,29.333,N
315143,NJ,4,4,3,2,12,N
315144,NJ,5,4,5,5,12.667,N
315146,NJ,4,2,5,5,33.333,N
315147,NJ,2,1,5,4,109.667,N
315149,NJ,3,2,2,4,33.333,N
315151,NJ,2,1,5,4,187,N
315152,NJ,4,2,5,4,33.333,N
315153,NJ,5,4,4,5,6.667,N
315157,NJ,2,1,3,4,51.833,N
315158,NJ,3,2,5,3,33.333,N
315159,NJ,2,1,5,1,50.667,N
315161,NJ,4,3,2,5,23.333,N
315164,NJ,4,3,4,4,19.333,N
315166,NJ,3,2,4,5,38.667,N
315171,NJ,5,4,5,3,11.333,N
315174,NJ,2,1,5,3,48,N
315176,NJ,4,2,5,4,28.667,N
315177,NJ,2,2,3,3,30.667,N
315178,NJ,4,2,5,4,28.667,N
315179,NJ,4,2,5,4,30.667,N
315180,NJ,4,3,5,3,18,N
315182,NJ,5,4,5,3,10,N
315183,NJ,2,1,3,4,51,N
315185,NJ,1,2,2,1,32,N
315187,NJ,2,2,4,2,30,N
315188,NJ,3,2,,4,27.333,N
315190,NJ,5,5,3,3,2.667,N
315192,NJ,5,3,5,4,16,N
315193,NJ,2,2,4,3,33.333,N
315194,NJ,2,1,5,3,43.333,N
315195,NJ,5,4,5,5,8,N
315196,NJ,3,2,5,3,27.333,N
315198,NJ,5,4,5,3,14.667,N
315199,NJ,4,4,4,3,14,N
315200,NJ,3,2,5,3,30.667,N
315201,NJ,3,2,2,4,28.667,N
315202,NJ,3,3,3,3,18.667,N
315204,NJ,2,1,5,4,62.667,N
315205,NJ,1,1,4,3,60.667,N
315206,NJ,1,1,1,1,48,N
315207,NJ,2,4,1,1,12.667,N
315209,NJ,4,2,5,4,31.333,N
315210,NJ,2,2,2,3,38,N
315212,NJ,2,1,5,4,54,N
315213,NJ,2,2,3,3,37.333,N
315214,NJ,2,2,4,3,27.333,N
315215,NJ,5,4,5,4,14.667,N
315216,NJ,2,1,5,4,67.667,N
315217,NJ,4,3,5,3,22.667,N
315218,NJ,3,3,4,3,20.667,N
315219,NJ,1,1,4,2,131.167,N
315221,NJ,1,1,3,2,48,N
315222,NJ,3,3,2,3,26,N
315223,NJ,5,4,5,4,12,N
315224,NJ,2,3,2,1,23.333,N
315225,NJ,1,1,2,1,137.833,N
315226,NJ,5,3,5,5,16.667,N
315228,NJ,3,3,2,3,24,N
315229,NJ,3,2,5,3,38.667,N
315231,NJ,2,1,3,4,117.667,N
315233,NJ,4,3,5,3,25.333,N
315234,NJ,2,1,5,3,46,N
315235,NJ,1,1,4,3,211.833,N
315236,NJ,2,1,5,1,86.5,N
315237,NJ,4,2,5,4,28.667,N
315239,NJ,5,5,5,5,5.333,N
315240,NJ,5,4,5,4,16,N
315243,NJ,3,2,2,4,38,N
315244,NJ,2,1,2,5,55.333,N
315245,NJ,3,2,4,4,36.667,N
315246,NJ,2,1,5,3,65.5,N
315247,NJ,5,4,5,4,15.333,N
315248,NJ,1,1,1,1,53.333,N
315249,NJ,3,3,4,3,24.667,N
315251,NJ,5,5,5,4,5.333,N
315252,NJ,5,4,5,3,11.333,N
315253,NJ,5,4,5,4,6.667,N
315254,NJ,5,5,5,4,0,N
315255,NJ,3,2,5,3,32,N
315256,NJ,5,5,5,4,4,N
315257,NJ,2,1,5,4,159.333,N
315259,NJ,2,1,5,3,56,N
315260,NJ,4,4,4,3,15.333,N
315261,NJ,3,2,5,2,30.667,N
315262,NJ,4,2,5,5,29.333,N
315263,NJ,5,4,5,4,11.333,N
315264,NJ,2,1,5,3,46.333,N
315265,NJ,4,2,5,4,32,N
315266,NJ,4,3,5,3,19.333,N
315267,NJ,3,2,4,4,29.333,N
315268,NJ,5,4,5,4,12,N
315269,NJ,5,5,3,3,6,N
315271,NJ,3,2,3,4,39.333,N
315273,NJ,4,4,4,3,11.333,N
315274,NJ,2,2,4,3,35.333,N
315275,NJ,4,4,4,3,8,N
315276,NJ,5,5,5,1,2,N
315279,NJ,2,1,5,4,68.667,N
315280,NJ,2,1,5,5,62.667,N
315282,NJ,3,3,3,3,24,N
315283,NJ,4,3,5,3,21.333,N
315284,NJ,3,2,4,4,32,N
315286,NJ,2,2,4,3,32.667,N
315288,NJ,4,5,3,1,0,N
315289,NJ,5,3,5,5,24.667,N
315290,NJ,5,5,5,3,3.333,N
315291,NJ,4,3,5,3,20,N
315292,NJ,1,1,1,4,44.5,N
315293,NJ,3,2,5,3,38,N
315294,NJ,2,1,2,4,51.333,N
315295,NJ,5,4,5,4,8.667,N
315297,NJ,4,2,5,4,36,N
315298,NJ,5,4,5,3,8.667,N
315299,NJ,3,2,5,3,32,N
315300,NJ,4,4,4,4,8.667,N
315302,NJ,5,4,5,3,13.333,N
315303,NJ,4,3,2,5,26,N
315304,NJ,1,2,2,1,30,N
315305,NJ,3,3,2,3,25.333,N
315306,NJ,1,1,4,3,48.667,N
315307,NJ,5,4,5,3,11.333,N
315308,NJ,5,3,5,4,16.667,N
315309,NJ,2,1,5,4,44.667,N
315310,NJ,5,4,5,4,12,N
315311,NJ,3,3,2,2,26,N
315312,NJ,5,4,5,3,10.667,N
315313,NJ,5,5,5,3,5.333,N
315314,NJ,4,3,4,4,16.667,N
315316,NJ,4,4,4,3,9.333,N
315317,NJ,4,3,4,4,26,N
315318,NJ,5,5,5,5,2.667,N
315320,NJ,4,3,5,3,23.333,N
315321,NJ,1,1,1,3,46,N
315322,NJ,5,4,5,5,10.667,N
315324,NJ,2,2,3,3,41.333,Y
315327,NJ,4,2,5,4,34.667,N
315328,NJ,3,3,4,3,18.667,N
315329,NJ,5,5,5,4,2.667,N
315330,NJ,3,3,2,2,22.667,N
315331,NJ,5,3,5,4,27.333,N
315332,NJ,5,5,5,3,6,N
315333,NJ,5,4,5,2,6.667,N
315335,NJ,4,3,5,3,20,N
315336,NJ,4,2,5,4,28.667,N
315337,NJ,5,4,5,4,14,N
315338,NJ,5,5,5,4,2.667,N
315339,NJ,4,3,5,3,24,N
315340,NJ,3,3,3,2,16.667,N
315341,NJ,5,3,5,4,25.333,N
315342,NJ,5,5,5,4,1.333,N
315343,NJ,4,3,4,4,20.5,N
315344,NJ,5,3,5,4,19.333,N
315346,NJ,4,3,3,4,22,N
315347,NJ,4,4,4,2,12.667,N
315348,NJ,4,4,4,4,14.667,N
315349,NJ,3,2,5,3,30.667,N
315350,NJ,4,4,3,4,14,N
315351,NJ,2,1,3,4,136.167,N
315352,NJ,4,2,5,4,28.667,N
315353,NJ,5,4,5,4,12,N
315354,NJ,4,3,5,3,17.333,N
315355,NJ,4,3,4,4,16,N
315356,NJ,5,4,5,5,12,N
315357,NJ,4,3,5,3,16.667,N
315358,NJ,3,2,3,4,34.667,N
315359,NJ,5,3,5,4,20.667,N
315360,NJ,5,5,5,4,0,N
315361,NJ,3,2,3,5,34,N
315362,NJ,2,2,4,2,36.667,N
315363,NJ,5,4,5,4,12,N
315364,NJ,4,4,4,3,7.333,N
315365,NJ,5,5,5,4,5.333,N
315366,NJ,5,3,5,4,23.333,N
315367,NJ,3,2,5,3,33.333,N
315369,NJ,5,4,5,5,8.667,N
315370,NJ,4,3,5,3,24,N
315372,NJ,5,5,5,3,1.333,N
315374,NJ,5,4,5,3,12.667,N
315375,NJ,4,3,5,3,18.667,N
315376,NJ,4,2,5,4,26.667,N
315377,NJ,4,3,4,4,18,N
315378,NJ,4,4,4,2,13.333,N
315381,NJ,5,4,5,3,11.333,N
315383,NJ,5,4,3,5,11.333,N
315384,NJ,3,3,3,3,26,N
315386,NJ,2,2,5,1,34,N
315387,NJ,5,4,5,4,16,N
315388,NJ,5,4,4,5,10.667,N
315389,NJ,5,5,5,,2.667,N
315390,NJ,1,2,3,1,35.333,N
315392,NJ,5,4,4,5,8,N
315393,NJ,5,3,5,4,20.667,N
315394,NJ,4,4,2,3,14,N
315396,NJ,3,3,4,2,16,N
315397,NJ,2,1,5,4,45.667,N
315402,NJ,5,4,5,5,12.667,N
315404,NJ,4,4,4,4,11.333,N
315405,NJ,5,4,5,3,15.333,N
315409,NJ,5,4,5,3,10,N
315413,NJ,4,4,4,3,14.667,N
315414,NJ,5,4,5,4,14,N
315416,NJ,5,3,5,5,22,N
315417,NJ,5,5,5,5,6,N
315418,NJ,5,5,4,5,4.667,N
315419,NJ,5,3,5,4,24.5,N
315421,NJ,5,4,5,4,7.333,N
315422,NJ,2,1,5,4,163.667,N
315423,NJ,2,1,5,2,62.667,N
315425,NJ,4,2,5,4,37.333,N
315426,NJ,5,4,5,4,12.667,N
315427,NJ,4,3,3,4,24.667,N
315429,NJ,5,5,5,4,1.333,N
315431,NJ,5,5,4,5,4.667,N
315433,NJ,3,2,4,4,38,N
315434,NJ,5,4,5,4,14,N
315435,NJ,4,3,4,5,20.667,N
315436,NJ,5,3,5,5,20.667,N
315437,NJ,1,1,4,2,48.833,N
315438,NJ,2,1,2,4,99.333,N
315439,NJ,4,3,4,4,21.333,N
315441,NJ,4,5,1,5,3.333,N
315442,NJ,3,2,5,3,40,N
315443,NJ,5,5,5,4,0,N
315445,NJ,5,4,5,4,10.667,N
315446,NJ,5,5,5,4,0,N
315448,NJ,2,1,5,3,92.667,N
315449,NJ,5,4,5,4,8,N
315451,NJ,4,4,3,4,14,N
315452,NJ,5,4,5,4,13.333,N
315453,NJ,2,2,5,1,38.667,N
315454,NJ,1,1,2,3,106.333,N
315455,NJ,2,1,4,4,141.167,N
315456,NJ,4,3,5,3,20,N
315457,NJ,5,5,5,,6,N
315458,NJ,3,2,5,2,31.333,N
315459,NJ,3,2,2,5,33.333,N
315460,NJ,5,4,5,3,6.667,N
315461,NJ,4,2,5,4,32,N
315462,NJ,2,1,5,2,69.167,N
315463,NJ,5,4,5,3,11.333,N
315464,NJ,2,1,5,4,140,N
315465,NJ,3,3,5,1,22,N
315466,NJ,5,5,3,3,4,N
315467,NJ,5,5,2,3,3.333,N
315468,NJ,2,1,5,5,56,N
315469,NJ,4,4,4,4,12.667,N
315471,NJ,5,4,5,5,8,N
315472,NJ,4,2,5,5,28,N
315473,NJ,5,3,5,4,17.333,N
315475,NJ,2,1,4,4,68.833,N
315476,NJ,5,3,5,4,17.333,N
315477,NJ,4,2,5,5,33.167,N
315478,NJ,4,4,1,5,8,N
315479,NJ,4,2,5,4,32,N
315480,NJ,5,3,5,4,16,N
315482,NJ,5,3,5,5,20,N
315483,NJ,3,3,5,1,20,N
315485,NJ,5,4,5,5,6.667,N
315486,NJ,5,4,5,4,10,N
315487,NJ,3,2,5,2,38,N
315488,NJ,4,2,5,4,31.333,N
315490,NJ,4,4,4,,8.667,N
315491,NJ,5,3,5,4,22,N
315492,NJ,2,1,5,3,81.833,N
315494,NJ,5,4,5,5,13.333,N
315495,NJ,5,4,2,5,8,N
315496,NJ,3,2,3,5,37.667,N
